URL,title,snippet
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTByAAO&_ga=2.267902990.1626425500.1670914557-1149870743.1670913560,Course Detail(BF149v : Public Financial Management & Procurement: Contemporary Issues & Audit Findings (Live Webinar)),Course Detail(BF149v : Public Financial Management & Procurement: Contemporary Issues & Audit Findings (Live Webinar))                                                                                                                                              .site-header .inverted {                
https://iia.org.sg/ccms.r?pageid=6046&tenid=IIAS&NavCMD=NextPage%7C2&ROXY=0x000000000025a387&DISPMODE=Calendar,Training and Events Calendar,Skip to main content             	     		             			         			           				                         	         						             						Top Navigation       								  	Create Guest Account   	Join Us       Contact Us   	  Member Portal     	     								                                      
https://iia.org.sg/ccms.r?pageid=6046&tenid=IIAS&NavCMD=NextPage|2&ROXY=0x000000000025a608&DISPMODE=Calendar,Training and Events Calendar,Skip to main content             	     		             			         			           				                         	         						             						Top Navigation       								  	Create Guest Account   	Join Us       Contact Us   	  Member Portal     	     								                                      
https://iia.org.sg/ccms.r?pageid=6046&tenid=IIAS&NavCMD=NextPage|2&ROXY=0x000000000025a608&DISPMODE=Calendar,Training and Events Calendar,Skip to main content             	     		             			         			           				                         	         						             						Top Navigation       								  	Create Guest Account   	Join Us       Contact Us   	  Member Portal     	     								                                      
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001pCKLAA2,Course Detail(E082v : Ethical Issues in Risk Management and Internal Controls (Live Webinar)),Course Detail(E082v : Ethical Issues in Risk Management and Internal Controls (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !imp
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CREBS13,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRBFMVL,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRFPFM1,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wwY6AAI,Course Detail(BF299 : Budgeting - What do you need to do (Classroom)),Course Detail(BF299 : Budgeting - What do you need to do (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed !important;                 
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000A9dwVQAR,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BJ6JAAW,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTEMAA4,Course Detail(IT077v : Building Interactive Budget Tracking and Variance Analysis Model using Excel (Live Webinar)),Course Detail(IT077v : Building Interactive Budget Tracking and Variance Analysis Model using Excel (Live Webinar))                                                                                                                                              .site-header .inverted {                   
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BJ6JAAW,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCYAA4,Course Detail(BF164v : Financial Planning & Analysis Methodologies – A Practical Approach (Live Webinar)),Course Detail(BF164v : Financial Planning & Analysis Methodologies – A Practical Approach (Live Webinar))                                                                                                                                              .site-header .inverted {                     position
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BIriAAG,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000002akbUAAQ,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wWVCAA2,Course Detail(IT091B : Powerful Data Modelling and Data Analysis using Excel Power Pivot),Course Detail(IT091B : Powerful Data Modelling and Data Analysis using Excel Power Pivot)                                                                                                                                              .site-header .inverted {                     position: fixed !importa
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CREBS13,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRFPFM1,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wlKBAAY,Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar)),Course Detail(ESG004v : Embarking on Green and Sustainable Financing (Live Webinar))                                                                                                                                              .site-header .inverted {                     position: fixed !important;  
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CREBS13,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wwXwAAI,Course Detail(BF298 : Interpreting Financials for Non-Finance Professionals (Classroom)),Course Detail(BF298 : Interpreting Financials for Non-Finance Professionals (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed !importan
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCYAA4,Course Detail(BF164v : Financial Planning & Analysis Methodologies – A Practical Approach (Live Webinar)),Course Detail(BF164v : Financial Planning & Analysis Methodologies – A Practical Approach (Live Webinar))                                                                                                                                              .site-header .inverted {                     position
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LdDmIAK,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LdDmIAK,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wWVCAA2,Course Detail(IT091B : Powerful Data Modelling and Data Analysis using Excel Power Pivot),Course Detail(IT091B : Powerful Data Modelling and Data Analysis using Excel Power Pivot)                                                                                                                                              .site-header .inverted {                     position: fixed !importa
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K00000FqfgmQAB,Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom)),Course Detail(IT038 : Practical Financial Modelling & Analysis with Excel and ChatGPT (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LdDmIAK,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CREBS13,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRFPFM1,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001sHgyAAE,Course Detail(BF190 : Financial Analysis: Validating Business Performance with ChatGPT),Course Detail(BF190 : Financial Analysis: Validating Business Performance with ChatGPT)                                                                                                                                              .site-header .inverted {                     position: fixed !important
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000st2GAAQ,Course Detail(WD012 : WSQ Let's work on easy-to-understand reports! Effective data visualisation and communication (Classroom)),Course Detail(WD012 : WSQ Let's work on easy-to-understand reports! Effective data visualisation and communication (Classroom))                                                                                                                                              .site-header .inverted {       
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TPDMAA4,Course Detail(BAR2.0 : Business Analytics and Reporting (Blended Learning)),Course Detail(BAR2.0 : Business Analytics and Reporting (Blended Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !important;           
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TPMiAAO,Course Detail(BAR2.1 : Business Analytics and Reporting with Power BI (Blended Learning)),Course Detail(BAR2.1 : Business Analytics and Reporting with Power BI (Blended Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !importa
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTBwAAO,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LdDmIAK,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPE12,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0gIe000000LdDmIAK,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://aventislearning.com/course/1-day-introduction-to-data-science-virtual/,1-Day Introduction to Data Science (Virtual) Course - Aventis: Award Winning Training Provider,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://aventislearning.com/course/big-data-analytics-online-course/,Introduction To Big Data Analytics | 1-Day Virtual Course,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRBDA10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDDAVL,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002wMP9AAM,Course Detail(DGT005i : Exploring Business Analytics as A Game Changer (E-Learning)),Course Detail(DGT005i : Exploring Business Analytics as A Game Changer (E-Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !important;  
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g0K000004pcN0QAI,Course Detail(BM036 : Presentation Skills - Bring the Numbers Alive!),Course Detail(BM036 : Presentation Skills - Bring the Numbers Alive!)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                 
https://asktraining.com.sg/microsoft-office-courses/data-analysis-with-microsoft-excel-dashboard-reporting-for-management/,Excel Dashboard Reporting Data Analysis Course | ASK Training,Courses  	Explore Courses 	 		Digital Marketing Courses 		IT Courses 		Microsoft Office Courses 		Leadership & Management Courses 		Personal Development Courses 		Media Production Courses 		View All Courses 	  	Full Qualification Programmes 	 		WSQ Advanced Certificate in Infocomm Technology (Sales 
https://asktraining.com.sg/microsoft-office-courses/data-visualisation-and-storytelling-with-power-bi/,WSQ Power BI & Data Visualisation Course | SkillsFuture Approved,"<img width=""200"" height=""75"" src=""/wp-content/uploads/2023/04/ASK_Logo_Resize_Web.png"" alt=""ASK Training"" style=""height: auto;width:auto;"">                                                                                            Courses  	Explore Courses 	 		Digital Marketing Courses 		IT Courses "
https://asktraining.com.sg/microsoft-office-courses/data-visualisation-and-storytelling-with-tableau/,Tableau Course Singapore: Data Visualisation Skills | ASK Training,Courses  	Explore Courses 	 		Digital Marketing Courses 		IT Courses 		Microsoft Office Courses 		Leadership & Management Courses 		Personal Development Courses 		Media Production Courses 		View All Courses 	  	Full Qualification Programmes 	 		WSQ Advanced Certificate in Infocomm Technology (Sales 
https://www.accapdhub.com/Course/Details/d82cce529baa3f2ebbd3cffb1c0fa75e/Advanced-Data-Management-and-Excel-Techniques-for-Accounting---Finance,ACCA,.notificationBar { font-size: 18px; } @media (max-width: 411px) { .notificationBar { font-size: 10px; padding: 5px; } } .tt-dropdown-menu { min-width: 160px; position: absolute; z-index: 100; padding: 5px 0; background-color: #fff; -moz-background-clip: padding; background-clip: padding-box; width: 
https://aventislearning.com/course/advanced-microsoft-excel-2016-skills-for-business-analysis-and-reporting-livestream/,2-Day Practical Advanced Excel Course for Business Analysis and Reporting,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://aventislearning.com/course/tableau-online-course/,#1 Tableau Online Course | Hands-on Training via Zoom,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://aventislearning.com/course/power-bi-online-course/,#1 Power BI Online Course | Create Data Visualisations,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://www.cbs.com.sg/events/creating-impactful-infographics-capture-audience-using-microsoft-powerpoint/,Creating Impactful Infographics to Capture Your Audience using Microsoft PowerPoint & AI – CBS Training,Courses  Programme List Programme Calendar Conference   Customised Program  Customised Training Lunch and Learn   WSQ Courses About Us  About Us Clients & Testimonials   Contact Us Media Updates                                                                                                          
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRAAD10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDDAVL,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRSEC10,,<span>JavaScript is required</span>
https://www.comat.com.sg/classroom-learning/training/data-science/data-visualisation-with-power-bi-sfw/,Error,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.comat.com.sg/classroom-learning/training/data-science/data-visualisation-with-power-bi-sfw/"", waiting until ""load""
"
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TPCiAAO,Course Detail(IT078 : Enhancing your Business Analytics Capability with Power BI),Course Detail(IT078 : Enhancing your Business Analytics Capability with Power BI)                                                                                                                                              .site-header .inverted {                     position: fixed !important;     
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001cM14AAE,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://stms.polite.edu.sg/student/ihlcourse/detail/7395c0a6-1d3b-4c46-ac3f-8973d95b9c74,Course details,"Skip to main contentSign inRegister interestRegister interestContactFeedbackReport Vulnerability|Privacy Statement|Terms of UseBest viewed using the latest 3 versions of Microsoft Edge, Mozilla Firefox, Safari and Google Chrome©2025 Polytechnics and ITE. All Rights Reserved.Last updated: 01/08/2025C"
https://www.stat.nus.edu.sg/data-analytics-begins-with-me/,Data Analytics Begins With Me - Department of Statistics & Data Science,myEmail Canvas Student Staff                                                                                                                                                                                                                                                                                
https://www.iss.nus.edu.sg/executive-education/course/detail/data-driven-decision--making/data-science,Data Driven Decision Making,"//<![CDATA[ var theForm = document.forms['aspnetForm']; if (!theForm) {     theForm = document.aspnetForm; } function __doPostBack(eventTarget, eventArgument) {     if (!theForm.onsubmit || (theForm.onsubmit() != false)) {         theForm.__EVENTTARGET.value = eventTarget;         theForm.__EVENTARG"
https://www.cet.np.edu.sg/courses/analytics-for-enterprises-sync-elearn/,,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WDBMFHP"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>   	var callbacks = []; 	function registerCallBack (fn) { callbacks.push(fn); } 	function bodyOnScroll() { 		if(callbacks.length > 0){ 			for(var i = 0; i < call"
https://stms.polite.edu.sg/student/ihlcourse/detail/49cd32f7-e0c6-4f15-a65e-0b0494436cbe,Course details,"Skip to main contentSign in[RP-FDWAV] Fundamentals of Data Wrangling, Analysis and VisualisationCertifiable CoursesRegister interestAbout courseFinancial mattersCourse scheduleApplyRegister interestArea of interestData AnalyticsOthersTechnologyAbout courseCourse objectivesBy the end of this course, "
https://academy.smu.edu.sg/introduction-accounting-data-and-analytics-2556,Introduction to Accounting Data and Analytics | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/data-visualisation-and-dashboarding-2566,Data Visualisation and Dashboarding | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/data-management-2571,Data Management | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://academy.smu.edu.sg/courses/advanced-certificate-visual-analytics-using-tableau-module-1-unlocking-insights-analytics,Unlocking Insights with Analytics Using Tableau | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://stms.polite.edu.sg/student/ihlcourse/detail/23ce210e-315d-4159-8914-7a85a066be1c,Course details,"Skip to main contentSign inRegister interestRegister interestContactFeedbackReport Vulnerability|Privacy Statement|Terms of UseBest viewed using the latest 3 versions of Microsoft Edge, Mozilla Firefox, Safari and Google Chrome©2025 Polytechnics and ITE. All Rights Reserved.Last updated: 01/08/2025C"
https://www.accapdhub.com/Course/Details/6efd4c0556cb6c881cbb928970628b81/Data-Analytics-using-Excel-for-Finance---Accounting-Professionals-[IN-PERSON],ACCA,.notificationBar { font-size: 18px; } @media (max-width: 411px) { .notificationBar { font-size: 10px; padding: 5px; } } .tt-dropdown-menu { min-width: 160px; position: absolute; z-index: 100; padding: 5px 0; background-color: #fff; -moz-background-clip: padding; background-clip: padding-box; width: 
https://www.accapdhub.com/Course/Details/c3cbf29e830384a7e8decbeeed4cedae/Data-Analytics-with-Power-BI---IN-PERSON,ACCA,.notificationBar { font-size: 18px; } @media (max-width: 411px) { .notificationBar { font-size: 10px; padding: 5px; } } .tt-dropdown-menu { min-width: 160px; position: absolute; z-index: 100; padding: 5px 0; background-color: #fff; -moz-background-clip: padding; background-clip: padding-box; width: 
https://www.accapdhub.com/Course/Details/9dd1648086b71cc791151e30bc755d4c/VBA-with-Excel-(Visual-Basic-for-Applications)-for-Finance---Accounting-Professionals,ACCA,.notificationBar { font-size: 18px; } @media (max-width: 411px) { .notificationBar { font-size: 10px; padding: 5px; } } .tt-dropdown-menu { min-width: 160px; position: absolute; z-index: 100; padding: 5px 0; background-color: #fff; -moz-background-clip: padding; background-clip: padding-box; width: 
https://aventislearning.com/course/artificial-intelligence-robotics/,1-Day Introduction to Artificial Intelligence Robotics for Beginners Course - Aventis: Award Winning Training Provider,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://stms.polite.edu.sg/student/ihlcourse/detail/4ecb23fc-35aa-42f6-b04b-d149b2e94afb,Course details,"Skip to main contentSign in[RP-SDEPI] Storytelling with Data: Engage, Persuade, and InfluenceCertifiable CoursesRegister interestAbout courseCourse structureFinancial mattersRegister interestArea of interestBusiness ManagementOthersData AnalyticsBusinessTechnologyAbout courseCourse objectivesBy the "
https://stms.polite.edu.sg/student/ihlcourse/detail/973c73a3-99d1-4472-b164-0f16b5f775bc,Course details,"Skip to main contentSign inRegister interestRegister interestContactFeedbackReport Vulnerability|Privacy Statement|Terms of UseBest viewed using the latest 3 versions of Microsoft Edge, Mozilla Firefox, Safari and Google Chrome©2025 Polytechnics and ITE. All Rights Reserved.Last updated: 01/08/2025C"
https://stms.polite.edu.sg/student/ihlcourse/detail/2655f058-9668-427a-84db-d8a09873b5b4,Course details,"Skip to main contentSign inRegister interestRegister interestContactFeedbackReport Vulnerability|Privacy Statement|Terms of UseBest viewed using the latest 3 versions of Microsoft Edge, Mozilla Firefox, Safari and Google Chrome©2025 Polytechnics and ITE. All Rights Reserved.Last updated: 01/08/2025C"
https://aventislearning.com/course/tableau-intermediate/,Hands-on Tableau Intermediate Course | Aventis (SG),"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://aventislearning.com/course/data-wrangling-and-processing/,Data Wrangling & Processing Course - Aventis: Award Winning Training Provider,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://aventislearning.com/course/power-bi-intermediate/,Power BI Intermediate Course | Learn Advanced Visualisations,"@media (min-width:300px){.thrv_symbol_87440 [data-css=""tve-u-16eff064345""]{margin:0px !important;}.thrv_symbol_87440 .symbol-section-in{max-width:100%;padding:8px 20px !important;}.thrv_symbol_87440 [data-css=""tve-u-17076c6b956""]{width:170px !important;margin-top:0px !important;margin-bottom:0px !im"
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDCL10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDMA10,,<span>JavaScript is required</span>
https://www.comat.com.sg/classroom-learning/training/data-science/advanced-data-visualisation-with-power-bi-sfw/,Advanced Data Visualisation with Power BI (SFw),"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-PWKC89R"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                          var $zoho=$zoho || {};$zoho.salesiq = $zoho.salesiq ||  {widgetcode:""498f358ec0366f5ee1f80cb267ad0ad3131ff0d8ac03a930d6db93c938735d1e85"
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000fzS9AAI,Course Detail(BF007i : Financial Statement Analysis),Course Detail(BF007i : Financial Statement Analysis)                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !impor
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002l8H3AAI,Course Detail(DGT047A : Artificial Intelligence and Machine Learning (Classroom)),Course Detail(DGT047A : Artificial Intelligence and Machine Learning (Classroom))                                                                                                                                              .site-header .inverted {                     position: fixed !important;     
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000002l8HIAAY,"Course Detail(DGT047C : Artificial Intelligence, Machine Learning, and Robotic Process Automation (Classroom))","Course Detail(DGT047C : Artificial Intelligence, Machine Learning, and Robotic Process Automation (Classroom))                                                                                                                                              .site-header .inverted {                     pos"
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000001t7FUAAY&_ga=2.183287269.2112367549.1748854783-244556547.1748507651&_gl=1*1a9jf99*_ga*MjQ0NTU2NTQ3LjE3NDg1MDc2NTE.*_ga_DHW4KKBPC5*czE3NDg4NTQ3ODIkbzQkZzEkdDE3NDg4NTUzMTUkajYwJGwwJGgw,Course Detail(IT036C : Effective Spreadsheet Automation with Excel Macros for Accounting and Finance Professionals),Course Detail(IT036C : Effective Spreadsheet Automation with Excel Macros for Accounting and Finance Professionals)                                                                                                                                              .site-header .inverted {                   
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000001BJ67AAG,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TTCtAAO,Course Detail(),Course Detail()                                                                                                                                              .site-header .inverted {                     position: fixed !important;                     top: 0 !important;                     z-index: 10
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g28000003tee5AAA,Course Detail(IT072 : Introduction to Python for Accounting and Finance Professionals),Course Detail(IT072 : Introduction to Python for Accounting and Finance Professionals)                                                                                                                                              .site-header .inverted {                     position: fixed !important;
https://academy.smu.edu.sg/graduate-certificate-digital-finance-module-1-data-and-accounting-analytics-1996,Digital Finance Module 1: Data and Accounting Analytics | SMU Academy,"<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-P2K7ZX6""                   height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>                                                                                                                                               "
https://www.suss.edu.sg/courses/detail/ANL303,Attention Required! | Cloudflare,"Please enable cookies.                     Sorry, you have been blocked         You are unable to access suss.edu.sg                                                                                                                                                Why have I been blocked?              Th"
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRAIP10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRIPP10,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRPAME1,,<span>JavaScript is required</span>
https://www.learn.gov.sg/Learning/BrowseDetails?ProgCode=CRDSP10,,<span>JavaScript is required</span>
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TPDMAA4,Course Detail(BAR2.0 : Business Analytics and Reporting (Blended Learning)),Course Detail(BAR2.0 : Business Analytics and Reporting (Blended Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !important;           
https://eservices.isca.org.sg/CourseDetailClone?courseMasterId=a0g2t000000TPMiAAO,Course Detail(BAR2.1 : Business Analytics and Reporting with Power BI (Blended Learning)),Course Detail(BAR2.1 : Business Analytics and Reporting with Power BI (Blended Learning))                                                                                                                                              .site-header .inverted {                     position: fixed !importa
